ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,term_deposit
9814,39,blue-collar,2,secondary,0,5201,0,0,9,jun,317,1,-1,0,0
9815,49,services,2,secondary,0,3169,0,0,9,jun,626,1,-1,0,0
9816,31,management,1,tertiary,0,499,1,0,9,jun,122,2,-1,0,0
9817,48,management,0,secondary,0,635,0,0,9,jun,236,2,-1,0,0
9818,47,technician,2,tertiary,0,4568,0,0,9,jun,100,1,-1,0,0
9819,56,management,2,secondary,0,819,0,0,9,jun,55,1,-1,0,0
9820,39,blue-collar,0,secondary,0,2601,0,0,9,jun,70,1,-1,0,0
9821,55,management,2,secondary,0,8592,0,0,9,jun,255,1,-1,0,0
9822,39,self-employed,2,secondary,0,235,0,0,9,jun,217,1,-1,0,0
9823,36,management,2,primary,0,22856,0,0,9,jun,1098,1,-1,0,0
9824,38,blue-collar,1,unknown,0,840,0,0,9,jun,176,6,-1,0,0
9825,45,housemaid,2,primary,0,1100,0,0,9,jun,331,6,-1,0,0
9826,43,management,1,tertiary,0,1046,0,0,9,jun,901,1,-1,0,1
9827,47,technician,1,secondary,0,361,0,0,9,jun,123,2,-1,0,0
9828,59,retired,2,secondary,0,1173,0,0,9,jun,77,2,-1,0,0
9829,60,management,2,unknown,0,2508,0,0,9,jun,91,1,-1,0,0
9830,45,retired,1,tertiary,0,212,0,0,9,jun,63,1,-1,0,0
9831,39,blue-collar,2,primary,0,0,0,0,9,jun,173,1,-1,0,0
9832,36,services,2,primary,0,179,0,0,9,jun,411,1,-1,0,0
9833,47,technician,2,secondary,0,10179,1,0,9,jun,179,2,-1,0,0
9834,57,technician,0,secondary,0,164,0,0,9,jun,139,2,-1,0,0
9835,43,technician,1,secondary,0,1462,0,0,9,jun,75,2,-1,0,0
9836,49,blue-collar,2,primary,0,902,0,0,9,jun,210,2,-1,0,0
9837,58,self-employed,0,tertiary,0,1382,0,0,9,jun,700,1,-1,0,1
9838,59,retired,0,tertiary,0,1197,1,0,9,jun,329,4,-1,0,0
9839,45,technician,2,primary,0,-322,0,0,9,jun,225,2,-1,0,0
9840,54,entrepreneur,2,secondary,0,0,0,0,9,jun,96,1,-1,0,0
9841,60,housemaid,0,primary,0,1190,0,0,9,jun,166,1,-1,0,0
9842,38,technician,2,secondary,0,6975,0,0,9,jun,186,3,-1,0,0
9843,45,blue-collar,2,secondary,0,2152,0,0,9,jun,92,1,-1,0,0
9844,51,admin.,2,unknown,0,3558,1,0,9,jun,80,3,-1,0,0
9845,55,technician,1,unknown,0,776,0,0,9,jun,67,1,-1,0,0
9846,53,management,2,primary,0,2096,0,0,9,jun,104,1,-1,0,0
9847,50,technician,2,tertiary,0,3117,0,0,9,jun,174,1,-1,0,0
9848,38,blue-collar,2,secondary,0,2423,1,0,9,jun,37,1,-1,0,0
9849,57,blue-collar,2,secondary,0,5553,0,1,9,jun,589,1,-1,0,0
9850,58,housemaid,2,primary,0,422,0,0,9,jun,183,1,-1,0,0
9851,53,blue-collar,2,secondary,0,1626,0,0,9,jun,151,1,-1,0,0
9852,40,admin.,2,tertiary,0,10035,0,0,9,jun,29,1,-1,0,0
9853,46,housemaid,2,primary,0,103,0,0,9,jun,186,1,-1,0,0
9854,36,technician,2,secondary,0,26,0,0,9,jun,73,1,-1,0,0
9855,48,services,2,secondary,0,533,0,0,9,jun,63,1,-1,0,0
9856,35,management,2,tertiary,0,1012,0,0,9,jun,105,1,-1,0,0
9857,59,blue-collar,0,primary,0,1320,0,0,9,jun,522,1,-1,0,0
9858,45,services,2,secondary,0,-1036,1,0,9,jun,65,17,-1,0,0
9859,36,entrepreneur,2,unknown,0,60,0,0,9,jun,557,2,-1,0,0
9860,51,technician,2,tertiary,0,1057,0,0,9,jun,149,2,-1,0,0
9861,52,housemaid,2,secondary,0,3034,0,0,9,jun,206,2,-1,0,0
9862,36,blue-collar,1,unknown,0,2054,0,0,9,jun,378,1,-1,0,0
9863,38,management,2,secondary,0,-104,1,0,9,jun,100,7,-1,0,0
9864,42,technician,2,secondary,0,0,0,0,9,jun,81,1,-1,0,0
9865,55,management,2,primary,0,229,0,1,9,jun,175,3,-1,0,0
9866,38,management,2,secondary,0,-323,1,0,9,jun,250,1,-1,0,0
9867,49,management,2,secondary,0,0,0,0,9,jun,156,2,-1,0,0
9868,37,blue-collar,2,primary,0,1021,0,0,9,jun,173,1,-1,0,0
9869,47,blue-collar,2,secondary,0,-423,0,0,9,jun,127,2,-1,0,0
9870,38,technician,1,tertiary,0,1619,0,0,9,jun,324,1,-1,0,0
9871,37,blue-collar,1,primary,0,5473,0,1,9,jun,198,2,-1,0,0
9872,46,admin.,1,secondary,0,9326,0,1,9,jun,105,1,-1,0,0
9873,57,housemaid,2,primary,0,473,0,0,9,jun,87,1,-1,0,0
9874,60,management,2,primary,0,4895,0,0,9,jun,313,1,-1,0,0
9875,53,blue-collar,0,primary,0,4222,0,0,9,jun,112,1,-1,0,0
9876,46,housemaid,2,primary,0,75,0,0,9,jun,302,1,-1,0,0
9877,36,management,2,tertiary,0,669,0,0,9,jun,91,1,-1,0,0
9878,56,services,0,secondary,0,450,0,0,9,jun,47,1,-1,0,0
9879,52,management,0,secondary,0,944,0,1,9,jun,119,1,-1,0,0
9880,50,entrepreneur,2,tertiary,0,861,0,0,9,jun,117,1,-1,0,0
9881,44,management,2,tertiary,0,349,0,0,9,jun,58,1,-1,0,0
9882,37,entrepreneur,2,unknown,0,1134,1,0,9,jun,142,3,-1,0,0
9883,45,blue-collar,2,primary,0,665,0,0,9,jun,183,2,-1,0,0
9884,42,housemaid,0,secondary,0,314,0,0,9,jun,249,2,-1,0,0
9885,35,admin.,2,secondary,0,1035,1,1,9,jun,274,2,-1,0,0
9886,52,admin.,2,secondary,0,1004,1,0,9,jun,144,1,-1,0,0
9887,51,housemaid,0,primary,0,3982,0,0,9,jun,23,1,-1,0,0
9888,47,admin.,2,secondary,0,533,0,1,9,jun,128,1,-1,0,0
9889,38,technician,2,primary,0,217,1,0,9,jun,491,6,-1,0,1
9890,45,blue-collar,2,primary,0,900,1,0,9,jun,213,1,-1,0,0
9891,58,management,2,secondary,0,835,0,0,9,jun,164,1,-1,0,0
9892,45,admin.,2,secondary,0,967,0,0,9,jun,63,1,-1,0,0
9893,52,retired,2,secondary,0,603,0,1,9,jun,79,1,-1,0,0
9894,36,blue-collar,1,secondary,0,284,0,0,9,jun,114,1,-1,0,0
9895,37,unknown,2,unknown,0,1699,0,0,9,jun,63,1,-1,0,0
9896,36,admin.,1,secondary,0,13698,0,0,9,jun,136,1,-1,0,0
9897,57,housemaid,0,primary,0,0,0,0,9,jun,97,1,-1,0,0
9898,45,housemaid,2,tertiary,0,0,0,0,9,jun,100,1,-1,0,0
9899,47,admin.,0,secondary,0,-364,1,1,9,jun,240,2,-1,0,0
9900,40,technician,2,tertiary,0,2946,0,0,9,jun,78,2,-1,0,0
9901,48,blue-collar,0,primary,0,183,0,0,9,jun,940,1,-1,0,1
9902,39,housemaid,2,primary,0,267,0,0,9,jun,1151,5,-1,0,0
9903,52,retired,2,primary,0,537,0,0,9,jun,85,1,-1,0,0
9904,52,housemaid,2,primary,0,5137,0,0,9,jun,199,1,-1,0,0
9905,37,admin.,2,secondary,0,1093,0,0,9,jun,160,1,-1,0,0
9906,51,blue-collar,2,primary,0,0,0,0,9,jun,166,2,-1,0,0
9907,55,management,2,secondary,0,190,0,0,9,jun,271,2,-1,0,0
9908,40,unemployed,2,primary,0,400,0,0,9,jun,317,1,-1,0,0
9909,44,services,0,secondary,0,20,0,0,9,jun,98,1,-1,0,0
9910,52,unemployed,2,secondary,0,-9,0,0,9,jun,123,1,-1,0,0
9911,37,admin.,2,secondary,0,439,0,0,9,jun,321,1,-1,0,0
9912,57,blue-collar,2,primary,0,0,0,0,9,jun,73,2,-1,0,0
9913,35,services,0,secondary,0,305,0,0,9,jun,327,2,-1,0,0
9914,36,management,2,tertiary,0,2823,0,0,9,jun,411,2,-1,0,0
9915,36,blue-collar,2,secondary,0,561,1,0,9,jun,198,2,-1,0,0
9916,40,technician,0,secondary,0,-1,0,0,9,jun,24,1,-1,0,0
9917,41,technician,1,tertiary,0,1104,0,0,9,jun,352,1,-1,0,0
9918,60,retired,2,tertiary,0,2261,0,0,9,jun,245,1,-1,0,0
9919,55,housemaid,2,primary,0,2603,0,0,9,jun,559,1,-1,0,0
9920,44,management,1,secondary,0,1012,0,0,9,jun,440,1,-1,0,0
9921,42,management,1,tertiary,0,1206,0,0,9,jun,136,4,-1,0,0
9922,38,housemaid,0,primary,0,359,0,0,9,jun,242,4,-1,0,0
9923,35,services,2,secondary,0,8412,0,0,9,jun,479,4,-1,0,0
9924,54,management,2,tertiary,0,2226,1,0,9,jun,514,3,-1,0,0
9925,56,management,2,primary,0,1172,0,0,9,jun,91,3,-1,0,0
9926,40,services,2,unknown,0,88,1,0,9,jun,78,2,-1,0,0
9927,42,admin.,2,secondary,0,1030,0,0,9,jun,148,3,-1,0,0
9928,57,unemployed,2,primary,0,7880,0,0,9,jun,318,2,-1,0,0
9929,47,services,1,secondary,0,3644,0,0,9,jun,83,2,-1,0,0
9930,45,admin.,1,secondary,0,276,0,1,9,jun,346,2,-1,0,0
9931,57,entrepreneur,2,primary,0,1153,1,1,9,jun,238,6,-1,0,0
9932,41,unemployed,2,tertiary,0,1666,0,0,9,jun,291,3,-1,0,0
9933,43,services,0,secondary,0,5571,0,0,9,jun,149,1,-1,0,0
9934,60,retired,2,primary,0,17413,0,0,9,jun,200,1,-1,0,0
9935,60,blue-collar,2,primary,0,4903,0,1,9,jun,290,1,-1,0,0
9936,37,blue-collar,2,primary,0,4997,0,0,9,jun,172,2,-1,0,0
9937,56,services,2,secondary,0,4309,1,0,9,jun,465,6,-1,0,0
9938,57,housemaid,2,primary,0,3570,0,0,9,jun,233,2,-1,0,0
9939,40,entrepreneur,2,tertiary,0,3571,0,0,9,jun,222,3,-1,0,0
9940,39,management,1,tertiary,0,3281,0,0,9,jun,90,4,-1,0,0
9941,37,services,2,secondary,0,718,0,1,9,jun,215,3,-1,0,0
9942,41,technician,2,secondary,0,90,0,0,9,jun,171,2,-1,0,0
9943,49,housemaid,2,secondary,0,81,0,1,9,jun,493,2,-1,0,0
9944,57,management,2,primary,0,595,0,0,9,jun,188,2,-1,0,0
9945,50,management,2,primary,0,791,0,0,9,jun,17,5,-1,0,0
9946,48,technician,2,secondary,0,5,0,0,9,jun,65,6,-1,0,0
9947,41,services,2,primary,0,510,0,0,9,jun,316,2,-1,0,0
9948,59,management,2,secondary,0,1321,0,0,9,jun,3881,3,-1,0,1
9949,36,admin.,1,tertiary,0,3819,0,0,9,jun,398,2,-1,0,0
9950,47,management,2,primary,0,835,0,0,9,jun,137,2,-1,0,0
9951,56,blue-collar,0,primary,0,3021,0,0,9,jun,419,2,-1,0,0
9952,41,admin.,2,secondary,0,0,1,0,9,jun,65,3,-1,0,0
9953,43,blue-collar,2,primary,0,547,0,1,9,jun,96,6,-1,0,0
9954,37,admin.,2,primary,0,3913,1,0,9,jun,76,2,-1,0,0
9955,37,technician,1,secondary,1,375,0,0,9,jun,223,2,-1,0,0
9956,52,blue-collar,2,primary,0,2,0,0,9,jun,70,3,-1,0,0
9957,39,management,0,tertiary,0,3261,1,0,9,jun,150,17,-1,0,0
9958,51,admin.,0,secondary,0,2717,0,0,9,jun,559,2,-1,0,0
9959,38,technician,0,tertiary,0,1805,0,0,9,jun,952,2,-1,0,1
9960,35,admin.,2,secondary,0,-521,0,1,9,jun,71,2,-1,0,0
9961,48,management,2,unknown,0,598,0,0,9,jun,152,2,-1,0,0
9962,58,blue-collar,2,secondary,0,25,0,0,9,jun,486,3,-1,0,1
9963,51,management,2,secondary,0,0,0,0,9,jun,224,3,-1,0,0
9964,45,technician,2,secondary,0,546,1,1,9,jun,152,4,-1,0,0
9965,26,blue-collar,1,primary,0,535,1,0,9,jun,21,37,-1,0,0
9966,40,blue-collar,2,secondary,0,2932,1,0,9,jun,22,17,-1,0,0
9967,35,blue-collar,2,secondary,0,4,0,0,9,jun,130,2,-1,0,0
9968,49,management,2,secondary,0,321,0,0,9,jun,135,3,-1,0,0
9969,50,blue-collar,2,primary,0,0,0,0,9,jun,199,4,-1,0,0
9970,37,self-employed,0,secondary,0,3467,0,0,9,jun,185,2,-1,0,0
9971,37,services,2,secondary,0,651,0,0,9,jun,220,2,-1,0,0
9972,34,entrepreneur,2,tertiary,0,4343,0,0,9,jun,85,4,-1,0,0
9973,56,blue-collar,2,primary,0,197,0,0,9,jun,258,2,-1,0,0
9974,39,housemaid,0,secondary,0,7783,0,0,9,jun,108,2,-1,0,0
9975,59,housemaid,2,primary,0,5501,0,0,9,jun,172,4,-1,0,0
9976,36,services,2,secondary,0,136,0,0,9,jun,244,3,-1,0,0
9977,25,blue-collar,1,primary,0,116,1,0,9,jun,253,4,-1,0,0
9978,40,unemployed,1,secondary,0,6,0,0,9,jun,134,3,-1,0,0
9979,38,blue-collar,1,secondary,0,93,0,0,9,jun,92,6,-1,0,0
9980,49,housemaid,2,secondary,0,3812,0,0,9,jun,121,2,-1,0,0
9981,39,admin.,0,secondary,0,765,0,0,9,jun,155,3,-1,0,0
9982,37,blue-collar,2,secondary,0,427,1,1,9,jun,371,3,-1,0,0
9983,43,services,1,secondary,0,532,1,0,9,jun,216,2,-1,0,0
9984,41,technician,1,secondary,0,0,0,0,9,jun,229,2,-1,0,0
9985,35,admin.,2,secondary,0,2897,0,0,9,jun,243,2,-1,0,0
9986,41,entrepreneur,1,secondary,0,3216,0,0,9,jun,718,3,-1,0,0
9987,52,blue-collar,2,secondary,0,-519,1,0,9,jun,442,8,-1,0,1
9988,56,management,0,tertiary,0,1016,1,0,9,jun,184,5,-1,0,0
9989,58,blue-collar,2,secondary,0,535,0,0,9,jun,189,4,-1,0,0
9990,56,management,0,primary,0,7496,0,0,9,jun,164,3,-1,0,0
9991,57,blue-collar,2,primary,0,831,0,0,9,jun,166,3,-1,0,0
9992,46,technician,2,secondary,0,399,1,0,9,jun,699,2,-1,0,0
9993,38,blue-collar,2,primary,0,3289,0,0,9,jun,553,2,-1,0,0
9994,36,self-employed,1,tertiary,0,4844,0,0,9,jun,1137,3,-1,0,1
9995,49,technician,2,secondary,0,378,0,0,9,jun,189,2,-1,0,0
9996,49,housemaid,2,primary,0,3376,0,0,9,jun,119,3,-1,0,0
9997,52,entrepreneur,2,tertiary,0,1115,1,0,9,jun,124,2,-1,0,0
9998,40,blue-collar,2,primary,0,48,0,0,9,jun,100,5,-1,0,0
9999,46,services,2,tertiary,0,474,0,0,9,jun,445,2,-1,0,0
10000,42,technician,2,secondary,0,8036,0,0,9,jun,948,5,-1,0,0
10001,38,admin.,2,primary,0,1487,0,0,9,jun,332,2,-1,0,0
10002,39,blue-collar,2,secondary,0,138,0,0,9,jun,61,2,-1,0,0
10003,35,services,2,secondary,0,-489,1,0,9,jun,90,2,-1,0,0
10004,38,admin.,2,secondary,0,272,1,1,9,jun,174,2,-1,0,0
10005,40,management,2,secondary,0,-63,0,0,9,jun,248,4,-1,0,0
10006,58,retired,0,primary,0,593,0,1,9,jun,204,2,-1,0,0
10007,25,admin.,1,secondary,0,66,1,0,9,jun,271,3,-1,0,0
10008,57,services,0,primary,0,1367,0,0,9,jun,144,3,-1,0,0
10009,35,unemployed,2,primary,0,859,0,0,9,jun,330,3,-1,0,0
10010,39,blue-collar,1,primary,0,2,1,0,9,jun,259,2,-1,0,0
10011,41,management,1,tertiary,0,1113,1,1,9,jun,388,12,-1,0,0
10012,57,housemaid,2,secondary,0,992,0,0,9,jun,329,3,-1,0,0
10013,35,blue-collar,2,secondary,0,3015,1,0,9,jun,753,2,-1,0,0
10014,32,student,1,unknown,0,2313,1,0,9,jun,99,26,-1,0,0
10015,54,retired,1,primary,0,767,0,0,9,jun,42,2,-1,0,0
10016,40,technician,0,secondary,0,2394,0,0,9,jun,75,4,-1,0,0
10017,39,services,2,secondary,0,1367,1,0,9,jun,53,4,-1,0,0
10018,61,retired,2,secondary,0,173,0,0,9,jun,182,2,-1,0,0
10019,59,management,2,tertiary,0,2020,0,1,9,jun,250,2,-1,0,0
10020,40,admin.,0,secondary,0,90,1,0,9,jun,511,5,-1,0,0
10021,53,management,2,secondary,0,2522,0,0,9,jun,478,2,-1,0,0
10022,46,blue-collar,2,primary,0,10333,1,0,9,jun,579,4,-1,0,0
10023,45,blue-collar,2,primary,0,408,0,0,9,jun,253,2,-1,0,0
10024,35,housemaid,1,unknown,0,4378,0,0,9,jun,376,3,-1,0,0
10025,48,entrepreneur,2,unknown,0,3233,0,0,9,jun,66,6,-1,0,0
10026,35,blue-collar,1,primary,0,-269,1,0,9,jun,96,10,-1,0,0
10027,50,housemaid,2,primary,0,3056,0,0,9,jun,95,3,-1,0,0
10028,45,housemaid,2,secondary,0,513,0,0,9,jun,126,3,-1,0,0
10029,39,blue-collar,2,primary,0,1387,0,0,9,jun,52,3,-1,0,0
10030,44,self-employed,2,tertiary,0,3295,0,0,9,jun,138,4,-1,0,0
10031,38,blue-collar,0,secondary,0,157,0,0,9,jun,299,5,-1,0,0
10032,38,services,1,secondary,0,1076,0,0,9,jun,69,6,-1,0,0
10033,41,management,2,tertiary,0,36,0,0,9,jun,44,4,-1,0,0
10034,52,management,2,primary,0,48,0,0,9,jun,135,2,-1,0,0
10035,49,blue-collar,2,secondary,0,59,1,0,9,jun,154,10,-1,0,0
10036,38,blue-collar,2,secondary,0,1116,0,0,9,jun,80,3,-1,0,0
10037,35,services,2,secondary,0,0,0,0,9,jun,115,4,-1,0,0
10038,39,management,2,primary,0,0,0,0,11,jun,308,7,-1,0,0
10039,39,blue-collar,1,secondary,0,16917,0,0,11,jun,129,6,-1,0,0
10040,54,retired,2,secondary,0,1851,0,0,11,jun,296,3,-1,0,0
10041,59,admin.,2,unknown,0,0,0,0,11,jun,242,2,-1,0,0
10042,35,blue-collar,1,secondary,0,406,1,0,11,jun,126,12,-1,0,0
10043,28,admin.,1,secondary,0,267,1,0,11,jun,198,5,-1,0,0
10044,49,blue-collar,2,secondary,0,55,0,0,11,jun,112,4,-1,0,0
10045,47,retired,2,primary,0,1464,0,0,11,jun,180,4,-1,0,0
10046,38,self-employed,1,secondary,0,4056,0,0,11,jun,69,2,-1,0,0
10047,43,technician,0,secondary,0,-191,0,0,11,jun,76,3,-1,0,0
10048,47,technician,0,secondary,0,450,0,0,11,jun,40,5,-1,0,0
10049,57,self-employed,2,unknown,0,964,0,0,11,jun,70,5,-1,0,0
10050,42,entrepreneur,2,tertiary,0,5345,0,0,11,jun,878,3,-1,0,1
10051,41,services,2,secondary,0,0,1,0,11,jun,62,9,-1,0,0
10052,39,blue-collar,1,secondary,0,653,0,0,11,jun,54,4,-1,0,0
10053,37,management,2,tertiary,0,1393,0,1,11,jun,129,3,-1,0,0
10054,41,admin.,1,secondary,0,812,0,1,11,jun,583,4,-1,0,1
10055,38,admin.,1,secondary,0,4023,0,0,11,jun,339,2,-1,0,0
10056,37,management,1,secondary,0,235,0,0,11,jun,27,2,-1,0,0
10057,55,admin.,2,secondary,0,994,0,0,11,jun,490,2,-1,0,0
10058,36,blue-collar,2,primary,0,409,1,0,11,jun,81,3,-1,0,0
10059,47,blue-collar,2,primary,0,4157,0,0,11,jun,90,3,-1,0,0
10060,48,services,2,secondary,0,11516,0,0,11,jun,399,8,-1,0,0
10061,48,entrepreneur,2,secondary,0,568,0,0,11,jun,148,4,-1,0,0
10062,45,blue-collar,2,primary,0,13117,0,0,11,jun,42,2,-1,0,0
10063,44,management,2,tertiary,0,13893,0,0,11,jun,29,2,-1,0,0
10064,42,admin.,2,secondary,0,105,0,0,11,jun,1159,4,-1,0,1
10065,54,retired,2,primary,0,1379,0,0,11,jun,136,1,-1,0,0
10066,36,management,2,tertiary,0,1604,1,0,11,jun,47,3,-1,0,0
10067,50,management,2,tertiary,0,396,0,0,11,jun,62,2,-1,0,0
10068,49,retired,2,primary,0,3478,0,0,11,jun,484,5,-1,0,0
10069,48,technician,2,secondary,0,1637,1,0,11,jun,305,10,-1,0,0
10070,53,retired,1,secondary,0,1846,0,0,11,jun,95,1,-1,0,0
10071,39,management,2,tertiary,0,-190,0,1,11,jun,893,8,-1,0,1
10072,54,technician,2,secondary,0,2500,0,0,11,jun,62,2,-1,0,0
10073,50,blue-collar,2,primary,0,811,0,0,11,jun,103,3,-1,0,0
10074,49,blue-collar,2,primary,0,238,0,0,11,jun,204,1,-1,0,0
10075,59,retired,2,primary,0,1930,0,0,11,jun,453,1,-1,0,0
10076,60,services,0,secondary,0,47,0,0,11,jun,360,1,-1,0,0
10077,43,housemaid,0,primary,0,0,0,0,11,jun,643,1,-1,0,0
10078,53,self-employed,2,tertiary,0,1128,0,0,11,jun,29,1,-1,0,0
10079,36,technician,2,tertiary,0,4139,0,0,11,jun,175,4,-1,0,0
10080,59,entrepreneur,2,tertiary,0,712,1,0,11,jun,109,1,-1,0,0
10081,27,technician,1,unknown,0,555,0,0,11,jun,240,9,-1,0,0
10082,38,blue-collar,0,secondary,0,2998,1,0,11,jun,91,1,-1,0,0
10083,50,management,2,tertiary,0,0,0,0,11,jun,916,1,-1,0,0
10084,40,admin.,0,secondary,0,1967,1,0,11,jun,363,1,-1,0,0
10085,60,blue-collar,2,primary,0,3230,0,0,11,jun,281,4,-1,0,0
10086,45,technician,2,secondary,0,3007,0,0,11,jun,442,1,-1,0,0
10087,36,blue-collar,1,secondary,0,161,1,0,11,jun,196,2,-1,0,0
10088,59,management,2,tertiary,0,1574,0,0,11,jun,181,1,-1,0,0
10089,35,blue-collar,2,primary,0,234,0,0,11,jun,88,5,-1,0,0
10090,44,blue-collar,2,primary,0,0,0,0,11,jun,112,2,-1,0,0
10091,45,entrepreneur,0,tertiary,0,1273,1,1,11,jun,197,3,-1,0,0
10092,38,blue-collar,2,primary,0,3057,1,0,11,jun,133,1,-1,0,0
10093,46,self-employed,2,primary,0,2295,1,0,11,jun,138,1,-1,0,0
10094,37,management,2,primary,0,1959,0,0,11,jun,439,1,-1,0,0
10095,53,retired,0,secondary,0,-24,0,0,11,jun,303,1,-1,0,0
10096,44,housemaid,2,secondary,0,192,0,0,11,jun,232,2,-1,0,0
10097,59,retired,2,tertiary,0,307,0,1,11,jun,63,5,-1,0,0
10098,57,housemaid,2,primary,0,625,0,1,11,jun,867,1,-1,0,1
10099,51,retired,2,secondary,0,1435,0,0,11,jun,587,1,-1,0,1
10100,41,management,1,tertiary,0,8368,0,0,11,jun,179,1,-1,0,0
10101,45,blue-collar,2,unknown,0,2056,0,1,11,jun,191,1,-1,0,0
10102,49,technician,1,tertiary,0,2585,0,0,11,jun,64,1,-1,0,0
10103,44,blue-collar,2,secondary,0,289,0,0,11,jun,300,1,-1,0,0
10104,38,housemaid,2,secondary,0,634,0,0,11,jun,105,4,-1,0,0
10105,53,admin.,1,secondary,0,-285,0,1,11,jun,328,1,-1,0,0
10106,39,blue-collar,1,secondary,0,393,1,0,11,jun,339,1,-1,0,0
10107,50,management,2,unknown,0,8345,0,0,11,jun,561,1,-1,0,0
10108,54,management,2,tertiary,0,16843,0,0,11,jun,116,1,-1,0,0
10109,60,blue-collar,2,unknown,0,3538,0,0,11,jun,261,1,-1,0,0
10110,52,retired,2,unknown,0,293,0,0,11,jun,706,1,-1,0,1
10111,58,admin.,2,primary,0,2232,0,0,11,jun,219,1,-1,0,0
10112,59,self-employed,2,secondary,0,1986,0,0,11,jun,139,1,-1,0,0
10113,51,admin.,1,unknown,0,196,0,0,11,jun,98,1,-1,0,0
10114,42,self-employed,0,tertiary,0,0,0,0,11,jun,694,2,-1,0,0
10115,38,self-employed,1,secondary,1,0,0,0,11,jun,68,3,-1,0,0
10116,39,blue-collar,2,secondary,0,7653,0,0,11,jun,165,2,-1,0,0
10117,49,services,0,secondary,0,725,0,0,11,jun,275,2,-1,0,0
10118,37,self-employed,2,secondary,0,883,0,0,11,jun,153,1,-1,0,0
10119,54,housemaid,2,unknown,0,4789,0,0,11,jun,83,1,-1,0,0
10120,51,blue-collar,2,unknown,0,1137,0,0,11,jun,76,1,-1,0,0
10121,42,housemaid,2,primary,1,16,0,0,11,jun,79,1,-1,0,0
10122,58,management,2,unknown,0,0,0,0,11,jun,145,1,-1,0,0
10123,37,services,0,secondary,0,532,1,0,11,jun,199,1,-1,0,0
10124,37,admin.,2,unknown,0,463,1,0,11,jun,158,1,-1,0,0
10125,45,management,2,tertiary,0,409,0,0,11,jun,144,1,-1,0,0
10126,51,housemaid,2,unknown,0,819,0,0,11,jun,316,1,-1,0,0
10127,36,self-employed,2,tertiary,0,2517,0,0,11,jun,117,2,-1,0,0
10128,43,management,2,tertiary,0,5523,0,0,11,jun,78,1,-1,0,0
10129,51,blue-collar,2,primary,0,7080,0,0,11,jun,26,1,-1,0,0
10130,42,technician,2,unknown,0,0,0,0,11,jun,241,1,-1,0,0
10131,42,blue-collar,2,secondary,0,103,0,0,11,jun,95,2,-1,0,0
10132,38,blue-collar,2,secondary,0,361,1,0,11,jun,601,1,-1,0,0
10133,60,retired,2,primary,0,6307,1,0,11,jun,362,1,-1,0,0
10134,57,housemaid,2,primary,0,58,0,0,11,jun,510,1,-1,0,0
10135,57,housemaid,0,primary,0,395,0,0,11,jun,125,1,-1,0,0
10136,59,retired,1,secondary,0,1150,0,0,11,jun,91,1,-1,0,0
10137,57,services,0,primary,0,362,0,0,11,jun,187,1,-1,0,0
10138,40,technician,2,secondary,0,0,0,0,11,jun,420,1,-1,0,0
10139,31,blue-collar,1,secondary,1,-9,1,1,11,jun,115,16,-1,0,0
10140,49,entrepreneur,2,tertiary,0,384,0,0,11,jun,64,1,-1,0,0
10141,42,self-employed,2,tertiary,0,1202,0,0,11,jun,40,1,-1,0,0
10142,39,admin.,1,secondary,0,35,0,0,11,jun,242,1,-1,0,0
10143,54,management,2,tertiary,0,69,0,0,11,jun,113,1,-1,0,0
10144,52,blue-collar,2,primary,0,1884,0,0,11,jun,68,4,-1,0,0
10145,39,services,0,secondary,0,2,1,1,11,jun,62,1,-1,0,0
10146,46,services,2,secondary,0,379,0,0,11,jun,886,2,-1,0,0
10147,51,unknown,2,unknown,0,12,0,0,11,jun,45,1,-1,0,0
10148,59,retired,2,unknown,0,1033,0,0,11,jun,1199,1,-1,0,1
10149,40,admin.,0,secondary,0,6,0,0,11,jun,140,1,-1,0,0
10150,58,housemaid,2,secondary,0,4840,0,0,11,jun,366,1,-1,0,0
10151,35,services,2,secondary,0,2135,0,0,11,jun,436,1,-1,0,0
10152,37,blue-collar,1,primary,0,914,0,0,11,jun,72,1,-1,0,0
10153,56,unknown,0,primary,0,558,0,0,11,jun,119,1,-1,0,0
10154,52,housemaid,2,primary,0,3283,0,0,11,jun,553,1,-1,0,0
10155,56,blue-collar,2,secondary,0,1210,0,0,11,jun,935,1,-1,0,1
10156,53,technician,2,tertiary,0,431,1,0,11,jun,74,1,-1,0,0
10157,45,unknown,2,primary,0,44,0,0,11,jun,81,1,-1,0,0
10158,49,management,2,tertiary,0,64,0,0,11,jun,586,1,-1,0,1
10159,41,housemaid,1,primary,0,1179,1,0,11,jun,950,4,-1,0,0
10160,47,blue-collar,2,secondary,0,303,0,0,11,jun,261,1,-1,0,0
10161,50,blue-collar,2,tertiary,0,676,0,0,11,jun,159,1,-1,0,0
10162,43,admin.,0,secondary,0,57,0,0,11,jun,46,1,-1,0,0
10163,40,unemployed,0,secondary,0,0,0,0,11,jun,473,1,-1,0,0
10164,38,blue-collar,2,primary,0,8637,1,0,11,jun,119,1,-1,0,0
10165,35,blue-collar,0,unknown,0,164,0,0,11,jun,967,2,-1,0,1
10166,36,management,1,tertiary,0,0,0,0,11,jun,33,1,-1,0,0
