satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
988,satisfied,Female,Loyal Customer,27,Business travel,Business,3135,0,5,0,4,1,1,1,1,4,4,4,4,4,1,0,4.0
989,satisfied,Male,Loyal Customer,46,Business travel,Business,2335,3,3,3,3,2,5,4,5,5,5,5,4,5,4,121,83.0
990,dissatisfied,Male,Loyal Customer,68,Business travel,Business,2067,3,2,1,1,3,3,3,3,1,4,4,3,1,3,131,151.0
991,dissatisfied,Male,disloyal Customer,37,Business travel,Business,1959,1,1,1,2,3,1,3,3,5,5,5,3,5,3,0,0.0
992,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1777,4,4,4,3,2,4,1,2,1,1,4,3,3,2,0,0.0
993,dissatisfied,Male,Loyal Customer,27,Business travel,Business,2597,4,4,4,4,4,4,4,4,2,4,2,2,3,4,19,7.0
994,satisfied,Male,Loyal Customer,58,Business travel,Business,2539,3,3,3,3,5,5,5,5,2,4,5,5,3,5,4,14.0
995,dissatisfied,Male,Loyal Customer,40,Business travel,Business,1546,2,4,4,4,2,3,4,2,2,1,2,3,2,4,0,0.0
996,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2036,2,4,3,4,2,3,2,2,3,2,5,4,5,2,0,9.0
997,dissatisfied,Male,disloyal Customer,63,Business travel,Eco,1446,1,0,1,4,5,1,5,5,1,1,1,2,2,5,0,3.0
998,satisfied,Male,disloyal Customer,38,Business travel,Business,2040,5,5,5,2,3,5,3,3,5,3,5,5,4,3,21,12.0
999,dissatisfied,Female,disloyal Customer,25,Business travel,Eco Plus,1830,4,2,4,4,1,4,1,1,4,1,3,4,3,1,0,0.0
1000,satisfied,Male,Loyal Customer,38,Business travel,Eco Plus,3574,5,5,5,5,5,5,5,5,2,2,5,4,3,5,0,0.0
1001,dissatisfied,Female,Loyal Customer,13,Business travel,Business,5145,3,1,3,3,3,3,3,3,4,1,3,1,3,3,0,0.0
1002,satisfied,Female,Loyal Customer,52,Business travel,Business,1635,4,4,4,4,2,4,4,4,4,4,4,4,4,5,30,26.0
1003,dissatisfied,Female,disloyal Customer,34,Business travel,Eco,2178,4,2,4,4,1,4,1,1,4,5,4,1,4,1,0,0.0
1004,satisfied,Female,Loyal Customer,41,Business travel,Business,3318,5,4,5,5,3,4,4,5,5,5,5,3,5,4,0,2.0
1005,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,694,3,3,3,3,2,4,4,5,5,5,5,5,5,3,12,0.0
1006,dissatisfied,Female,Loyal Customer,66,Business travel,Business,2710,3,3,3,3,3,4,3,3,3,3,3,1,3,3,0,0.0
1007,satisfied,Female,Loyal Customer,46,Business travel,Business,2654,2,2,3,2,3,4,5,4,4,4,4,5,4,3,0,0.0
1008,dissatisfied,Male,disloyal Customer,17,Business travel,Eco,2461,1,2,0,3,2,0,2,2,2,3,3,1,3,2,8,0.0
1009,satisfied,Male,Loyal Customer,45,Business travel,Business,643,5,5,5,5,5,5,5,2,2,2,2,5,2,3,32,51.0
1010,dissatisfied,Male,Loyal Customer,46,Business travel,Business,1850,2,4,4,4,5,2,4,2,2,2,2,2,2,3,7,0.0
1011,satisfied,Male,Loyal Customer,50,Business travel,Business,3052,0,0,0,2,5,5,5,3,3,3,3,3,3,4,0,0.0
1012,satisfied,Female,Loyal Customer,52,Business travel,Business,2613,2,2,2,2,2,5,5,5,5,5,5,3,5,4,0,0.0
1013,satisfied,Female,Loyal Customer,59,Business travel,Business,1798,3,3,3,3,5,4,5,5,5,4,5,4,5,4,8,0.0
1014,dissatisfied,Female,Loyal Customer,27,Business travel,Eco Plus,1176,1,4,4,4,1,1,1,1,2,5,2,3,2,1,79,71.0
1015,dissatisfied,Female,Loyal Customer,55,Business travel,Eco,361,3,1,4,1,3,4,3,3,3,3,3,4,3,2,4,14.0
1016,dissatisfied,Male,disloyal Customer,26,Business travel,Business,2155,3,3,3,1,5,3,2,5,5,4,5,5,4,5,8,2.0
1017,dissatisfied,Male,disloyal Customer,54,Business travel,Eco,1960,1,0,0,3,5,0,5,5,3,3,2,3,2,5,33,39.0
1018,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2145,2,3,2,4,5,2,5,5,4,4,4,3,4,5,0,0.0
1019,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1541,2,0,2,4,2,2,2,2,5,4,4,4,5,2,19,20.0
1020,satisfied,Male,Loyal Customer,35,Business travel,Business,217,1,1,1,1,4,5,4,4,4,4,4,3,4,3,0,0.0
1021,dissatisfied,Male,disloyal Customer,39,Business travel,Business,1906,3,3,3,4,1,3,1,1,3,1,4,1,4,1,0,0.0
1022,dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1890,1,2,1,4,4,1,4,4,2,2,3,3,4,4,3,5.0
1023,dissatisfied,Male,Loyal Customer,66,Personal Travel,Business,703,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0.0
1024,dissatisfied,Female,Loyal Customer,36,Business travel,Business,872,3,3,3,3,3,3,4,3,3,3,3,1,3,1,1,0.0
1025,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1713,4,5,5,5,4,3,4,4,4,4,4,1,4,3,69,48.0
1026,satisfied,Female,Loyal Customer,51,Business travel,Eco Plus,211,5,5,5,5,2,4,4,5,5,5,5,2,5,3,0,0.0
1027,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,1340,3,3,3,3,4,4,5,3,3,3,3,3,3,3,66,50.0
1028,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2448,3,3,3,3,5,5,4,5,5,5,5,4,5,5,0,0.0
1029,satisfied,Female,Loyal Customer,45,Business travel,Business,2724,4,4,4,4,4,2,1,3,3,3,3,1,3,3,0,0.0
1030,satisfied,Female,Loyal Customer,53,Business travel,Business,2494,2,2,2,2,5,4,5,5,5,5,5,5,5,4,0,0.0
1031,dissatisfied,Female,Loyal Customer,23,Business travel,Eco Plus,2197,4,5,5,5,4,4,2,4,3,1,3,4,4,4,0,0.0
1032,satisfied,Female,Loyal Customer,52,Business travel,Business,556,4,4,4,4,5,4,5,5,5,5,5,4,5,4,5,0.0
1033,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2104,2,1,2,3,2,2,2,2,1,1,4,1,4,2,1,0.0
1034,satisfied,Female,Loyal Customer,43,Business travel,Business,2836,5,5,5,5,2,5,5,5,5,5,5,3,5,5,0,2.0
1035,satisfied,Male,Loyal Customer,52,Business travel,Business,1005,2,2,2,2,4,5,5,3,3,3,3,3,3,4,0,0.0
1036,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2881,2,4,2,4,3,2,3,3,4,2,4,2,3,3,0,0.0
1037,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,701,0,5,0,4,3,5,4,3,3,3,3,4,3,4,0,0.0
1038,dissatisfied,Female,Loyal Customer,63,Personal Travel,Eco,2835,3,3,3,2,3,2,2,1,2,5,3,2,4,2,200,169.0
1039,dissatisfied,Male,Loyal Customer,22,Business travel,Business,5240,3,2,2,2,3,3,3,3,2,2,4,3,3,3,12,11.0
1040,satisfied,Male,Loyal Customer,57,Business travel,Business,2775,4,4,4,4,2,5,4,5,5,5,5,3,5,3,14,7.0
1041,dissatisfied,Female,Loyal Customer,56,Business travel,Business,1081,4,5,5,5,1,3,4,4,4,4,4,1,4,3,52,53.0
1042,satisfied,Male,Loyal Customer,31,Business travel,Business,1193,1,1,1,1,4,4,4,4,3,3,5,5,5,4,0,0.0
1043,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2224,3,4,3,2,2,3,2,2,5,3,4,4,4,2,0,0.0
1044,dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2450,3,3,3,3,2,3,2,2,3,2,4,4,4,2,0,0.0
1045,dissatisfied,Male,Loyal Customer,63,Business travel,Business,2292,3,2,2,2,1,3,2,3,3,3,3,2,3,2,15,7.0
1046,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1372,4,3,4,2,1,4,1,1,3,2,5,5,4,1,0,0.0
1047,dissatisfied,Female,disloyal Customer,33,Business travel,Eco,1176,1,4,1,1,1,1,1,1,3,3,2,5,1,1,0,1.0
1048,dissatisfied,Female,disloyal Customer,13,Business travel,Eco,2521,2,2,2,3,3,2,3,3,1,1,5,2,3,3,0,2.0
1049,dissatisfied,Female,Loyal Customer,22,Business travel,Eco,2648,3,1,1,1,3,2,3,3,5,1,2,1,1,3,0,22.0
1050,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1522,3,4,3,2,1,3,1,1,4,3,4,5,4,1,8,0.0
1051,satisfied,Male,Loyal Customer,44,Business travel,Business,1849,3,3,3,3,5,5,4,4,4,4,4,3,4,4,0,0.0
1052,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,3187,0,5,0,4,2,0,2,2,2,4,5,3,1,2,0,0.0
1053,dissatisfied,Female,Loyal Customer,23,Business travel,Eco,2296,4,4,4,4,4,4,1,4,4,2,4,4,3,4,59,57.0
1054,satisfied,Female,Loyal Customer,36,Business travel,Business,958,5,5,5,5,4,4,4,4,4,4,4,3,4,5,0,4.0
1055,dissatisfied,Female,Loyal Customer,26,Business travel,Business,2004,2,5,5,5,2,2,2,2,2,4,4,3,4,2,0,0.0
1056,satisfied,Male,disloyal Customer,29,Business travel,Business,2003,4,4,4,2,4,4,4,4,5,3,5,5,4,4,0,0.0
1057,dissatisfied,Female,disloyal Customer,35,Business travel,Business,1592,2,2,2,5,5,2,2,5,5,2,4,4,5,5,4,0.0
1058,satisfied,Male,disloyal Customer,21,Business travel,Eco,1206,0,0,0,1,3,0,3,3,5,1,5,4,5,3,1,0.0
1059,satisfied,Male,Loyal Customer,51,Business travel,Eco Plus,1719,2,5,3,5,1,2,1,1,3,1,2,3,1,1,0,0.0
1060,dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco Plus,1229,1,4,1,3,1,1,1,1,1,1,3,4,3,1,4,0.0
1061,dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1964,2,3,2,4,3,2,2,3,3,2,3,3,3,3,8,3.0
1062,satisfied,Female,Loyal Customer,40,Business travel,Business,3386,2,2,4,2,5,5,4,3,3,3,3,3,3,3,0,0.0
1063,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1924,4,4,4,5,1,4,1,1,1,4,5,5,3,1,5,0.0
1064,satisfied,Female,Loyal Customer,44,Business travel,Business,2290,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,0.0
1065,satisfied,Male,Loyal Customer,36,Business travel,Business,1980,1,1,1,1,5,3,1,5,5,5,5,2,5,2,30,48.0
1066,satisfied,Female,Loyal Customer,49,Business travel,Business,2746,2,2,2,2,3,4,1,4,4,4,4,5,4,4,108,90.0
1067,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2026,1,3,1,2,2,1,2,2,2,2,5,3,1,2,50,36.0
1068,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2394,2,3,2,3,3,2,3,3,4,3,3,1,2,3,0,0.0
1069,dissatisfied,Male,Loyal Customer,55,Business travel,Eco Plus,1752,3,2,5,2,2,3,2,2,4,1,3,1,3,2,0,0.0
1070,dissatisfied,Female,disloyal Customer,33,Business travel,Business,1865,3,3,3,5,3,3,3,3,5,5,5,4,4,3,10,2.0
1071,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,414,2,2,2,2,2,5,5,4,4,4,4,3,4,4,0,0.0
1072,satisfied,Female,Loyal Customer,55,Business travel,Business,2273,5,5,4,5,2,4,5,4,4,4,4,4,4,4,39,26.0
1073,satisfied,Male,Loyal Customer,59,Business travel,Business,559,3,3,3,3,4,5,5,5,5,5,5,5,5,3,0,0.0
1074,satisfied,Female,Loyal Customer,26,Business travel,Business,3118,5,5,5,5,4,4,4,4,5,3,5,3,4,4,13,12.0
1075,dissatisfied,Female,disloyal Customer,36,Business travel,Business,1991,3,3,3,3,3,3,3,3,5,5,4,4,4,3,16,70.0
1076,satisfied,Male,Loyal Customer,45,Business travel,Eco,960,5,5,5,5,4,5,4,4,2,4,5,2,3,4,5,5.0
1077,satisfied,Female,Loyal Customer,38,Business travel,Business,2532,5,5,5,5,5,1,4,5,5,5,5,3,5,2,3,0.0
1078,satisfied,Male,Loyal Customer,37,Business travel,Business,3914,1,1,1,1,2,4,4,5,5,5,5,4,5,4,7,6.0
1079,satisfied,Male,Loyal Customer,29,Business travel,Business,4481,3,3,3,3,4,5,4,4,5,4,5,2,4,4,0,0.0
1080,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,3597,4,4,4,2,3,4,3,3,3,3,4,3,5,3,0,0.0
1081,satisfied,Male,Loyal Customer,46,Business travel,Business,1113,1,1,1,1,2,4,4,4,4,4,4,4,4,4,9,0.0
1082,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1274,1,1,5,1,4,5,5,3,3,3,3,4,3,3,0,0.0
1083,dissatisfied,Male,Loyal Customer,52,Business travel,Business,3637,1,1,1,1,2,3,3,1,1,1,1,1,1,3,82,100.0
1084,satisfied,Male,disloyal Customer,25,Business travel,Eco,2429,4,4,4,4,4,4,4,4,3,5,5,5,4,4,0,9.0
1085,dissatisfied,Female,disloyal Customer,30,Business travel,Eco Plus,1699,2,2,2,3,5,2,5,5,2,5,4,2,4,5,0,0.0
1086,satisfied,Male,Loyal Customer,36,Business travel,Business,1405,5,5,5,5,2,5,5,3,3,4,3,3,3,5,0,0.0
1087,dissatisfied,Male,disloyal Customer,39,Business travel,Eco,1477,1,3,1,4,4,1,4,4,1,4,3,1,3,4,0,0.0
1088,satisfied,Male,Loyal Customer,48,Business travel,Business,2164,4,2,4,4,4,4,4,4,4,5,4,4,5,4,132,180.0
1089,dissatisfied,Female,Loyal Customer,72,Business travel,Business,931,4,2,2,2,3,3,3,4,4,4,4,1,4,2,0,0.0
1090,satisfied,Male,Loyal Customer,56,Business travel,Business,474,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0.0
1091,dissatisfied,Female,Loyal Customer,17,Business travel,Business,2850,3,3,3,3,3,3,3,3,3,4,3,4,4,3,26,21.0
1092,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2041,1,5,4,2,1,4,4,1,5,3,2,4,5,1,0,0.0
1093,dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1328,3,1,0,2,5,0,5,5,4,5,2,4,2,5,0,0.0
1094,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2235,3,3,3,3,3,1,1,3,3,4,5,1,5,1,339,319.0
1095,satisfied,Female,Loyal Customer,35,Business travel,Eco,1725,5,2,2,2,5,5,5,5,2,2,5,5,4,5,0,1.0
1096,satisfied,Female,Loyal Customer,61,Personal Travel,Eco Plus,534,4,4,4,4,3,5,5,5,5,4,5,4,5,3,93,88.0
1097,dissatisfied,Female,Loyal Customer,19,Business travel,Business,3590,1,2,2,2,1,1,1,1,4,5,3,2,3,1,2,3.0
1098,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1363,3,3,3,4,3,3,3,3,4,1,3,4,3,3,10,2.0
1099,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1694,3,2,3,4,3,3,3,3,3,5,3,2,3,3,40,41.0
1100,dissatisfied,Female,disloyal Customer,40,Business travel,Business,1930,2,2,2,3,3,2,3,3,4,5,4,1,3,3,32,31.0
1101,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco Plus,3384,4,4,3,4,5,3,5,5,2,4,5,4,1,5,0,0.0
1102,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2380,5,5,4,5,3,3,2,5,5,5,5,3,5,1,0,0.0
1103,satisfied,Male,Loyal Customer,28,Business travel,Business,2238,2,2,3,2,4,4,4,4,3,2,4,3,5,4,69,97.0
1104,satisfied,Female,Loyal Customer,52,Business travel,Business,3219,0,1,1,4,4,5,5,2,2,2,2,4,2,3,0,0.0
1105,dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1879,1,2,1,4,1,1,1,1,1,2,3,1,3,1,0,13.0
1106,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2466,2,1,1,3,3,1,3,3,4,1,4,3,4,3,0,0.0
1107,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1701,2,4,2,1,1,2,1,1,4,3,5,4,5,1,1,0.0
1108,satisfied,Male,Loyal Customer,41,Business travel,Business,2371,1,1,1,1,5,5,5,4,4,4,4,4,4,4,0,0.0
1109,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2714,2,5,2,1,3,2,3,3,4,3,5,5,4,3,11,0.0
1110,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2158,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0.0
1111,satisfied,Male,Loyal Customer,49,Business travel,Business,1245,4,4,4,4,3,4,5,2,2,2,2,4,2,5,1,0.0
1112,dissatisfied,Female,Loyal Customer,38,Business travel,Business,700,1,1,5,1,1,3,3,1,1,1,1,4,1,3,7,2.0
1113,dissatisfied,Female,Loyal Customer,36,Business travel,Eco,1910,4,5,5,5,4,4,4,4,2,5,4,3,4,4,28,39.0
1114,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1833,4,5,4,3,1,4,1,1,5,2,1,5,4,1,0,0.0
1115,satisfied,Female,Loyal Customer,52,Business travel,Business,311,0,0,0,4,5,4,5,4,4,4,4,3,4,4,21,9.0
1116,dissatisfied,Male,Loyal Customer,24,Business travel,Business,2738,3,5,5,5,3,3,3,3,4,3,4,4,3,3,5,0.0
1117,satisfied,Female,Loyal Customer,59,Business travel,Business,3816,0,0,0,4,2,5,4,3,3,3,3,3,3,5,0,0.0
1118,satisfied,Male,Loyal Customer,19,Business travel,Business,4356,5,5,3,5,5,5,5,5,4,3,5,4,5,5,0,0.0
1119,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1762,3,4,0,4,2,0,2,2,4,4,3,5,5,2,0,0.0
1120,dissatisfied,Male,Loyal Customer,31,Personal Travel,Business,2068,4,5,4,3,3,4,3,3,3,4,4,3,5,3,0,0.0
1121,satisfied,Female,Loyal Customer,41,Business travel,Business,3513,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0.0
1122,satisfied,Female,Loyal Customer,57,Business travel,Business,1807,3,3,3,3,2,4,5,2,2,2,2,3,2,5,0,0.0
1123,satisfied,Female,Loyal Customer,48,Business travel,Business,1031,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0.0
1124,dissatisfied,Male,Loyal Customer,58,Business travel,Eco Plus,1828,1,2,2,2,1,1,1,2,1,3,4,1,4,1,30,15.0
1125,dissatisfied,Female,disloyal Customer,42,Business travel,Eco,2195,1,1,1,3,1,5,5,1,3,4,2,5,5,5,0,17.0
1126,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2917,3,4,3,4,5,3,5,5,2,5,3,2,4,5,1,0.0
1127,satisfied,Male,Loyal Customer,26,Business travel,Business,1578,1,1,1,1,3,4,3,3,3,1,4,3,4,3,0,6.0
1128,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2092,4,4,4,4,3,4,3,3,3,2,4,5,5,3,11,3.0
1129,satisfied,Female,disloyal Customer,22,Business travel,Business,1308,0,0,0,1,1,0,1,1,5,4,5,5,4,1,12,0.0
1130,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco Plus,1618,1,3,1,5,5,1,5,5,4,4,5,4,4,5,0,0.0
1131,satisfied,Male,Loyal Customer,45,Business travel,Business,2322,5,3,5,5,3,5,5,5,5,5,5,4,5,3,22,3.0
1132,dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1560,2,5,2,2,4,2,4,4,4,2,4,2,1,4,1,0.0
1133,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2218,3,3,3,3,3,5,5,4,4,4,4,5,4,3,0,0.0
1134,satisfied,Male,Loyal Customer,43,Business travel,Business,424,3,3,3,3,5,4,5,4,4,4,4,4,4,3,0,0.0
1135,satisfied,Female,Loyal Customer,39,Business travel,Business,3171,5,5,5,5,2,4,5,5,5,5,5,4,5,4,24,11.0
1136,satisfied,Female,Loyal Customer,27,Business travel,Eco,2975,5,5,5,5,5,5,5,5,4,4,3,5,5,5,55,48.0
1137,satisfied,Male,Loyal Customer,51,Business travel,Eco Plus,2704,2,2,2,2,2,2,2,2,1,2,2,5,3,2,0,0.0
1138,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,1448,3,3,3,3,5,5,4,4,4,4,4,5,4,4,0,0.0
1139,satisfied,Female,Loyal Customer,44,Business travel,Business,298,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0.0
1140,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1927,2,2,2,4,5,2,1,5,3,4,3,2,4,5,0,0.0
1141,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,382,1,1,1,1,2,5,4,5,5,5,5,3,5,5,25,23.0
1142,dissatisfied,Female,disloyal Customer,42,Business travel,Business,2522,3,3,3,4,3,3,3,3,5,5,4,3,4,3,0,0.0
1143,dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1633,2,5,2,2,1,2,1,1,4,4,5,5,5,1,0,0.0
1144,dissatisfied,Male,Loyal Customer,60,Business travel,Eco,1318,3,5,5,5,3,3,3,3,2,5,3,1,3,3,49,49.0
1145,satisfied,Female,Loyal Customer,41,Business travel,Business,703,3,3,3,3,1,2,1,4,4,4,4,3,4,4,0,0.0
1146,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,3629,3,4,3,3,1,3,1,1,2,2,1,2,5,1,42,46.0
1147,dissatisfied,Female,Loyal Customer,43,Business travel,Business,214,4,5,5,5,2,3,3,3,3,3,4,3,3,3,39,30.0
1148,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1845,3,1,3,2,4,3,2,4,1,5,1,4,1,4,0,0.0
1149,satisfied,Male,Loyal Customer,32,Business travel,Business,1696,3,3,3,3,5,5,5,5,3,3,4,5,4,5,8,6.0
1150,dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1049,3,0,3,3,1,3,1,1,5,4,4,4,4,1,2,16.0
1151,dissatisfied,Male,Loyal Customer,43,Business travel,Eco,1704,3,2,2,2,3,3,3,3,2,2,3,2,3,3,46,28.0
1152,dissatisfied,Male,Loyal Customer,44,Business travel,Eco,2296,3,5,5,5,3,3,3,3,3,3,3,3,4,3,0,6.0
1153,dissatisfied,Male,Loyal Customer,66,Business travel,Eco,2588,2,5,4,5,2,3,3,3,3,3,3,3,3,3,149,142.0
1154,satisfied,Male,Loyal Customer,40,Business travel,Business,3340,3,3,3,3,2,4,5,3,3,3,3,4,3,5,0,0.0
1155,dissatisfied,Male,disloyal Customer,38,Business travel,Business,2063,2,2,2,3,3,2,3,3,5,5,4,4,5,3,0,0.0
1156,dissatisfied,Female,Loyal Customer,58,Personal Travel,Eco,928,3,5,3,5,3,4,2,1,1,3,1,3,1,4,127,121.0
1157,dissatisfied,Male,disloyal Customer,61,Business travel,Business,1578,4,4,4,3,5,4,5,5,3,2,4,4,5,5,0,0.0
1158,satisfied,Male,Loyal Customer,46,Business travel,Business,2053,5,5,1,5,3,1,5,4,4,4,4,3,4,3,0,0.0
1159,satisfied,Male,Loyal Customer,53,Business travel,Business,3546,3,3,2,3,2,5,4,5,5,5,5,3,5,3,0,7.0
1160,dissatisfied,Female,Loyal Customer,49,Business travel,Eco,590,2,4,2,4,2,4,4,2,2,2,2,3,2,2,39,30.0
1161,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,3193,1,4,1,3,2,1,2,2,4,2,4,5,5,2,120,97.0
1162,dissatisfied,Female,Loyal Customer,32,Business travel,Business,3250,4,1,5,1,4,4,4,4,4,1,4,3,3,4,4,0.0
1163,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,255,5,5,3,5,4,4,4,4,4,4,4,3,4,5,0,0.0
1164,dissatisfied,Male,Loyal Customer,57,Business travel,Eco,2341,4,5,5,5,4,4,4,4,3,4,3,1,3,4,0,0.0
1165,dissatisfied,Female,Loyal Customer,56,Personal Travel,Eco,128,4,4,4,2,3,5,4,5,5,4,5,3,5,5,2,77.0
1166,dissatisfied,Female,Loyal Customer,28,Business travel,Eco Plus,2061,4,5,5,5,4,4,4,4,1,2,4,2,3,4,36,3.0
1167,satisfied,Male,Loyal Customer,30,Business travel,Business,3422,2,2,2,2,5,5,5,5,5,3,3,4,3,5,0,5.0
1168,satisfied,Female,Loyal Customer,55,Personal Travel,Eco Plus,814,1,1,1,1,5,4,4,5,5,5,5,4,5,4,25,19.0
1169,satisfied,Male,Loyal Customer,43,Business travel,Business,2414,4,4,4,4,4,4,4,5,5,5,5,4,5,5,117,108.0
1170,satisfied,Male,Loyal Customer,38,Business travel,Business,1008,2,2,2,2,1,3,4,4,4,4,4,1,4,5,3,17.0
1171,satisfied,Female,Loyal Customer,40,Business travel,Business,957,5,4,5,5,5,5,5,5,5,5,5,5,5,3,0,0.0
1172,satisfied,Female,Loyal Customer,56,Business travel,Business,3603,3,3,3,3,2,4,4,4,4,4,4,5,4,5,0,6.0
1173,dissatisfied,Female,Loyal Customer,67,Business travel,Eco,634,3,5,1,5,3,3,4,3,3,3,3,3,3,1,0,0.0
1174,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2339,2,2,2,2,4,4,4,4,4,4,5,3,4,4,0,0.0
1175,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1920,4,4,4,4,5,4,5,5,2,1,3,2,3,5,16,12.0
1176,dissatisfied,Male,disloyal Customer,26,Business travel,Business,1626,2,4,2,3,5,2,5,5,4,4,4,5,4,5,0,0.0
1177,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1665,3,3,4,3,2,5,5,4,4,4,4,5,4,3,0,0.0
1178,satisfied,Male,Loyal Customer,46,Business travel,Business,709,3,3,3,3,3,5,5,5,5,5,5,5,5,3,16,5.0
1179,satisfied,Male,Loyal Customer,58,Business travel,Business,231,0,0,0,1,3,5,5,3,3,4,4,5,3,3,0,5.0
1180,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2395,2,3,2,3,2,2,2,2,4,4,2,5,2,2,9,5.0
1181,satisfied,Female,Loyal Customer,46,Business travel,Business,1690,3,3,3,3,2,5,5,2,2,2,2,4,2,5,0,0.0
1182,dissatisfied,Male,Loyal Customer,31,Business travel,Business,4001,4,4,4,4,4,4,4,4,4,4,3,2,2,4,4,9.0
1183,satisfied,Female,Loyal Customer,51,Business travel,Business,3905,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,0.0
1184,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,262,0,1,0,3,2,0,2,2,2,2,3,1,3,2,0,0.0
1185,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,894,4,4,4,4,5,4,5,3,3,3,3,5,3,4,27,9.0
1186,dissatisfied,Male,Loyal Customer,48,Business travel,Business,3322,2,1,1,1,3,4,3,2,2,2,2,4,2,1,0,0.0
1187,satisfied,Male,Loyal Customer,47,Business travel,Eco,1371,4,5,5,5,3,4,3,3,2,1,5,2,2,3,0,0.0
1188,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2452,5,5,5,5,5,5,4,3,3,3,3,3,3,5,0,0.0
1189,satisfied,Female,Loyal Customer,37,Business travel,Eco,1508,4,2,2,2,4,4,4,4,3,5,1,4,3,4,71,57.0
1190,satisfied,Male,Loyal Customer,32,Business travel,Business,1628,3,3,3,3,5,5,5,5,5,5,4,5,4,5,25,14.0
