age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,term_deposit,last_contact_day
2434,58,retired,2,primary,0,10628,0,0,189,4,-1,0,0,211
2435,47,blue-collar,2,secondary,0,5041,0,0,184,1,-1,0,0,324
2436,39,technician,2,secondary,0,-54,1,1,252,4,-1,0,0,181
2437,36,technician,2,secondary,0,-8,1,0,180,2,-1,0,0,146
2438,42,technician,0,tertiary,0,802,0,0,119,2,-1,0,0,28
2439,35,admin,0,tertiary,0,1555,1,0,26,2,-1,0,0,129
2440,32,admin,1,tertiary,0,170,0,0,74,1,-1,0,0,322
2441,36,admin,2,secondary,0,421,1,0,246,2,334,3,0,110
2442,56,blue-collar,2,secondary,0,1255,1,0,145,1,-1,0,0,128
2443,25,services,2,secondary,0,-454,1,0,24,1,-1,0,0,132
2444,39,blue-collar,2,unknown,0,2952,1,0,307,2,-1,0,0,163
2445,36,blue-collar,2,secondary,0,1392,0,1,231,1,-1,0,0,321
2446,39,technician,2,secondary,0,147,1,0,151,2,-1,0,0,126
2447,56,retired,0,secondary,0,-890,1,0,467,1,-1,0,0,191
2448,60,housemaid,2,primary,0,0,0,1,124,1,-1,0,0,203
2449,57,retired,0,secondary,0,-331,1,0,531,1,-1,0,0,126
2450,45,blue-collar,2,primary,0,492,0,0,141,2,-1,0,0,241
2451,39,blue-collar,2,primary,0,157,1,0,290,1,-1,0,0,133
2452,45,management,2,tertiary,0,849,0,0,60,1,-1,0,0,133
2453,37,management,2,tertiary,0,597,0,1,96,3,-1,0,0,181
2454,48,management,0,tertiary,0,1010,1,0,65,1,-1,0,0,232
2455,35,blue-collar,2,primary,0,198,1,0,471,2,-1,0,0,129
2456,37,self-employed,2,secondary,0,1549,1,0,161,7,-1,0,0,171
2457,42,blue-collar,0,primary,0,103,1,0,170,1,-1,0,0,37
2458,55,blue-collar,2,primary,0,3297,1,1,96,1,-1,0,0,120
2459,39,self-employed,2,secondary,0,31,1,0,61,2,181,4,0,324
2460,32,management,2,tertiary,0,514,1,0,497,2,-1,0,0,148
2461,42,blue-collar,2,unknown,0,524,0,0,220,1,-1,0,0,168
2462,43,management,0,tertiary,0,9,1,0,89,5,401,1,0,238
2463,57,entrepreneur,2,secondary,0,5657,1,0,146,1,-1,0,0,163
2464,56,management,1,tertiary,0,6507,1,1,134,1,196,1,0,29
2465,47,management,0,tertiary,0,697,1,0,139,1,-1,0,0,30
2466,26,entrepreneur,1,secondary,0,101,1,0,723,1,-1,0,0,133
2467,40,technician,2,tertiary,0,253,1,0,377,4,280,2,0,134
2468,37,admin,1,secondary,0,176,1,0,80,2,-1,0,0,138
2469,35,blue-collar,2,secondary,0,126,1,0,472,1,-1,0,0,106
2470,52,technician,2,secondary,0,291,0,0,143,1,-1,0,0,128
2471,34,blue-collar,1,secondary,0,7541,0,0,541,1,-1,0,0,324
2472,26,blue-collar,1,secondary,0,0,0,0,55,2,-1,0,0,209
2473,32,management,1,tertiary,0,1831,1,0,86,2,-1,0,0,110
2474,42,admin,2,secondary,0,0,1,1,58,4,-1,0,0,110
2475,55,blue-collar,2,secondary,1,67,0,0,267,2,-1,0,0,189
2476,49,blue-collar,2,unknown,0,100,1,0,143,2,347,1,0,131
2477,52,blue-collar,2,primary,0,779,1,0,30,3,-1,0,0,136
2478,28,management,1,tertiary,0,725,0,0,137,2,-1,0,0,35
2479,24,admin,1,secondary,0,5,0,0,66,1,330,1,0,97
2480,34,management,2,tertiary,0,6463,1,0,40,1,-1,0,0,325
2481,46,management,2,tertiary,0,-3,0,0,728,4,-1,0,0,237
2482,41,admin,2,secondary,0,1672,1,0,148,1,-1,0,0,206
2483,51,technician,2,secondary,1,61,0,1,27,20,-1,0,0,211
2484,31,management,2,tertiary,0,4761,1,0,239,2,-1,0,0,140
2485,61,retired,2,unknown,0,209,0,0,1011,1,94,4,0,320
2486,39,services,2,secondary,0,3294,0,1,116,1,-1,0,0,324
2487,38,services,2,secondary,0,250,0,0,72,1,-1,0,0,168
2488,37,admin,1,unknown,0,179,0,0,100,3,-1,0,0,150
2489,54,blue-collar,0,primary,0,2062,1,0,438,2,-1,0,0,134
2490,55,blue-collar,2,primary,0,-1217,1,0,242,4,-1,0,0,231
2491,34,technician,1,secondary,0,27446,1,0,203,2,-1,0,0,325
2492,53,blue-collar,2,primary,0,2144,1,0,217,2,342,1,0,127
2493,35,management,2,tertiary,0,820,1,0,287,4,-1,0,0,128
2494,39,blue-collar,2,primary,0,7685,1,0,493,3,-1,0,0,104
2495,34,technician,2,tertiary,0,100,0,0,196,2,-1,0,0,232
2496,33,management,2,tertiary,0,3713,1,0,175,1,-1,0,0,324
2497,29,management,2,tertiary,0,246,1,0,61,1,265,1,0,29
2498,50,technician,2,tertiary,0,3337,1,1,24,14,-1,0,0,212
2499,45,management,2,tertiary,0,10,0,0,133,7,-1,0,0,238
2500,26,self-employed,1,tertiary,0,560,0,0,122,2,-1,0,0,146
2501,59,technician,2,secondary,0,0,1,0,145,1,-1,0,0,104
2502,30,management,1,tertiary,0,1161,1,0,109,3,-1,0,0,210
2503,32,technician,1,secondary,0,5205,0,0,352,1,-1,0,0,324
2504,82,retired,2,primary,0,103,0,0,368,1,-1,0,0,244
2505,31,management,2,secondary,0,2294,0,0,483,2,-1,0,0,232
2506,51,blue-collar,2,primary,0,1126,1,0,326,3,-1,0,0,107
2507,42,management,2,tertiary,0,783,1,0,77,2,128,3,0,323
2508,36,housemaid,2,primary,0,531,0,0,151,3,-1,0,0,118
2509,51,technician,2,secondary,0,113,0,0,193,1,-1,0,0,323
2510,25,student,1,tertiary,0,938,1,0,36,1,352,1,0,134
2511,30,admin,1,secondary,0,1450,1,0,298,1,355,1,0,138
2512,46,services,2,secondary,0,4780,1,0,105,3,-1,0,0,153
2513,25,blue-collar,1,secondary,0,491,1,0,393,1,-1,0,0,141
2514,38,technician,2,secondary,0,2398,1,1,18,33,-1,0,0,212
2515,40,technician,1,secondary,0,398,1,0,642,1,-1,0,0,135
2516,52,blue-collar,2,secondary,0,3429,1,0,516,1,-1,0,0,107
2517,34,services,1,tertiary,0,49,1,0,250,1,-1,0,0,35
2518,52,blue-collar,2,secondary,0,2206,1,0,875,5,-1,0,0,135
2519,41,blue-collar,2,secondary,0,0,1,0,273,3,-1,0,0,131
2520,38,blue-collar,1,secondary,0,0,0,0,102,1,-1,0,0,120
2521,33,technician,1,secondary,0,111,0,0,7,23,-1,0,0,240
2522,38,management,1,tertiary,0,231,0,0,118,2,-1,0,0,231
2523,28,blue-collar,1,secondary,0,455,1,0,166,1,-1,0,0,192
2524,34,technician,2,secondary,0,0,0,0,628,1,-1,0,0,190
2525,50,blue-collar,2,primary,0,377,1,0,221,1,-1,0,0,127
2526,50,blue-collar,2,secondary,0,26,1,0,245,5,366,2,0,127
2527,50,management,2,tertiary,0,0,0,0,26,4,-1,0,0,171
2528,47,technician,1,secondary,0,361,0,0,123,2,-1,0,0,160
2529,30,management,1,tertiary,0,812,0,0,91,4,-1,0,0,224
2530,54,management,2,secondary,1,5249,1,0,108,1,-1,0,0,321
2531,26,unemployed,1,tertiary,0,370,0,0,230,1,-1,0,0,30
2532,35,management,2,tertiary,1,32,1,0,180,1,-1,0,0,325
2533,50,admin,2,secondary,0,-779,1,1,112,2,-1,0,0,203
2534,42,management,2,unknown,0,1333,1,0,468,2,-1,0,0,134
2535,38,services,2,secondary,0,7208,1,0,66,1,-1,0,0,133
2536,33,management,2,tertiary,0,437,1,0,293,1,-1,0,0,190
2537,40,management,2,tertiary,0,-4,1,0,2033,1,-1,0,0,125
2538,34,services,2,tertiary,0,1442,0,0,234,1,-1,0,0,345
2539,46,blue-collar,2,secondary,0,1120,0,1,786,1,-1,0,0,170
2540,29,admin,1,secondary,0,345,1,1,98,13,-1,0,0,211
2541,38,technician,2,secondary,0,4741,1,0,221,10,-1,0,0,160
2542,32,management,2,tertiary,0,500,0,0,151,4,-1,0,0,220
2543,51,management,2,tertiary,0,1355,1,0,272,1,-1,0,0,154
2544,58,unemployed,0,secondary,0,0,0,0,598,2,-1,0,0,174
2545,40,management,1,tertiary,0,-222,1,0,221,1,-1,0,0,156
2546,36,unemployed,2,secondary,0,-129,1,0,121,3,-1,0,0,210
2547,33,blue-collar,2,primary,0,50,1,0,246,2,-1,0,0,127
2548,27,blue-collar,1,secondary,0,6010,1,0,604,1,-1,0,0,154
2549,34,admin,2,secondary,0,-191,1,0,156,6,-1,0,0,198
2550,35,self-employed,2,tertiary,0,35368,1,0,63,1,-1,0,0,141
2551,57,management,0,unknown,0,0,0,0,335,3,-1,0,0,167
2552,31,blue-collar,2,secondary,0,2591,1,0,55,1,-1,0,0,324
2553,46,management,2,tertiary,0,189,1,0,111,1,-1,0,0,321
2554,52,management,2,primary,0,48,0,0,135,2,-1,0,0,160
2555,47,admin,0,secondary,0,95,1,1,270,3,-1,0,0,28
2556,43,blue-collar,2,primary,0,-111,1,0,75,7,-1,0,0,125
2557,28,services,2,secondary,0,6567,1,0,522,1,-1,0,0,202
2558,57,management,2,primary,0,772,1,0,201,1,292,1,0,251
2559,33,services,2,secondary,1,-319,1,0,142,1,-1,0,0,206
2560,59,retired,2,secondary,0,12438,0,0,91,1,-1,0,0,217
2561,47,blue-collar,2,primary,0,-245,1,1,67,4,-1,0,0,163
2562,42,blue-collar,2,secondary,0,-336,1,0,318,3,303,2,0,133
2563,47,blue-collar,2,primary,0,-12,1,0,18,1,-1,0,0,125
2564,31,housemaid,2,primary,0,-184,1,0,326,1,-1,0,0,205
2565,30,blue-collar,2,primary,0,9194,1,0,178,2,-1,0,0,143
2566,58,blue-collar,2,secondary,0,2146,0,0,206,3,-1,0,0,188
2567,54,housemaid,0,tertiary,0,9,0,1,136,3,-1,0,0,210
2568,53,blue-collar,2,primary,0,256,1,0,202,1,-1,0,0,153
2569,52,blue-collar,1,secondary,0,-477,0,0,37,4,-1,0,0,212
2570,29,student,1,secondary,0,314,0,0,485,3,105,1,0,225
2571,59,blue-collar,0,primary,0,1228,0,1,57,3,-1,0,0,197
2572,40,blue-collar,2,secondary,0,195,1,0,99,5,333,5,0,125
2573,29,admin,1,secondary,0,-498,1,0,99,3,227,14,0,33
2574,38,management,1,tertiary,0,424,1,0,104,1,-1,0,0,125
2575,60,self-employed,1,tertiary,0,179,0,1,79,4,-1,0,0,210
2576,30,admin,2,secondary,0,0,0,0,86,1,140,3,0,288
2577,38,unemployed,2,tertiary,0,380,0,0,100,1,-1,0,0,41
2578,38,management,1,tertiary,0,-476,1,0,76,2,-1,0,0,209
2579,32,blue-collar,2,secondary,0,1331,1,0,286,2,-1,0,0,125
2580,60,self-employed,2,primary,0,46,1,0,202,4,-1,0,0,126
2581,37,technician,2,secondary,0,0,1,0,657,4,149,1,0,106
2582,35,self-employed,1,tertiary,0,4213,0,0,203,1,-1,0,0,28
2583,53,technician,2,unknown,0,6859,1,0,32,27,-1,0,0,171
2584,28,blue-collar,2,secondary,0,379,0,1,164,1,-1,0,0,198
2585,55,services,2,secondary,0,76,0,0,356,1,-1,0,0,217
2586,41,admin,2,secondary,0,-111,1,0,84,3,-1,0,0,150
2587,58,management,2,secondary,0,2739,1,0,86,6,-1,0,0,211
2588,23,services,1,secondary,0,91,1,0,374,2,-1,0,0,136
2589,53,technician,2,secondary,0,1389,0,0,34,4,-1,0,0,211
2590,37,blue-collar,2,primary,0,2378,1,0,460,2,-1,0,0,129
2591,32,admin,1,secondary,0,725,1,0,303,1,-1,0,0,154
2592,34,entrepreneur,2,secondary,0,3119,1,0,250,4,-1,0,0,141
2593,30,student,1,tertiary,0,300,0,0,38,1,-1,0,0,37
2594,56,unknown,0,unknown,0,2152,0,0,67,1,-1,0,0,157
2595,41,blue-collar,2,secondary,0,290,1,0,240,2,-1,0,0,125
2596,38,technician,2,secondary,0,865,1,0,503,3,-1,0,0,120
2597,37,student,0,tertiary,0,0,0,0,100,6,-1,0,0,211
2598,41,technician,2,secondary,0,-378,1,0,361,1,253,2,0,36
2599,38,technician,2,secondary,0,0,1,1,146,4,-1,0,0,196
2600,57,technician,2,secondary,0,29207,1,0,232,2,-1,0,0,325
2601,42,entrepreneur,2,tertiary,0,257,0,1,340,2,-1,0,0,322
2602,59,unemployed,0,secondary,0,7469,0,0,68,1,-1,0,0,288
2603,33,admin,2,tertiary,0,882,0,0,39,1,151,3,0,294
2604,29,blue-collar,2,secondary,0,1175,1,1,141,4,-1,0,0,211
2605,34,management,2,tertiary,0,303,1,0,226,2,-1,0,0,199
2606,39,admin,2,secondary,0,1221,0,0,97,1,-1,0,0,163
2607,36,admin,2,secondary,0,786,1,1,148,1,-1,0,0,191
2608,47,blue-collar,0,primary,0,1279,1,0,479,2,-1,0,0,37
2609,34,technician,1,tertiary,0,0,0,0,121,2,-1,0,0,233
2610,49,technician,2,secondary,0,-142,1,1,73,4,-1,0,0,204
2611,33,services,2,secondary,0,930,0,1,149,2,-1,0,0,205
2612,36,blue-collar,1,secondary,0,767,0,0,77,1,-1,0,0,36
2613,59,services,2,secondary,0,307,1,1,250,7,-1,0,0,126
2614,48,admin,2,secondary,0,315,1,0,165,1,-1,0,0,132
2615,34,management,1,tertiary,0,1049,1,0,101,2,129,1,0,321
2616,37,entrepreneur,2,tertiary,0,0,1,1,226,6,-1,0,0,205
2617,32,management,1,tertiary,0,12607,0,0,203,5,84,1,0,226
2618,47,blue-collar,1,secondary,0,1976,0,1,82,1,-1,0,0,324
2619,44,self-employed,2,unknown,0,163,1,0,44,1,100,3,0,224
2620,32,technician,2,secondary,0,150,0,1,231,2,-1,0,0,219
2621,44,technician,2,secondary,0,10888,1,0,163,1,-1,0,0,217
2622,45,admin,1,secondary,0,946,1,0,56,2,175,4,0,325
2623,41,admin,0,secondary,0,220,1,0,142,2,88,2,0,226
2624,36,technician,1,tertiary,0,1072,1,0,338,2,-1,0,0,224
2625,40,blue-collar,2,primary,0,2651,1,0,94,1,-1,0,0,135
2626,34,management,0,tertiary,0,0,1,0,36,7,-1,0,0,239
2627,43,self-employed,0,secondary,0,1187,1,0,80,2,-1,0,0,35
2628,51,services,2,secondary,0,7,0,0,18,18,-1,0,0,239
2629,43,blue-collar,2,primary,0,103,1,0,179,2,-1,0,0,168
2630,33,technician,2,tertiary,0,1746,1,0,184,1,-1,0,0,191
2631,33,blue-collar,1,unknown,0,129,1,1,192,1,-1,0,0,324
2632,33,admin,0,secondary,0,818,1,1,301,3,-1,0,0,106
2633,55,admin,2,secondary,0,-2,0,0,76,1,-1,0,0,240
2634,36,admin,0,primary,0,1127,1,0,625,3,-1,0,0,107
2635,41,management,2,tertiary,0,2226,0,0,179,1,-1,0,0,120
2636,46,blue-collar,2,primary,0,687,0,0,125,13,-1,0,0,231
2637,33,entrepreneur,2,tertiary,0,595,0,0,22,2,-1,0,0,219
2638,35,management,2,tertiary,1,89,0,1,166,3,-1,0,0,128
2639,33,technician,1,secondary,0,2583,0,0,241,1,108,1,0,145
2640,60,admin,2,secondary,0,1538,0,0,352,2,-1,0,0,225
2641,33,technician,1,tertiary,0,129,1,0,128,1,-1,0,0,128
2642,24,student,1,secondary,0,745,1,0,93,2,-1,0,0,98
2643,57,admin,2,secondary,0,4168,1,1,47,1,-1,0,0,136
2644,41,management,2,primary,0,733,1,0,69,1,335,7,0,127
2645,39,technician,2,secondary,0,-475,1,0,168,3,301,1,0,127
2646,31,technician,1,secondary,0,271,1,0,269,1,-1,0,0,125
2647,39,management,1,tertiary,0,26,1,1,52,1,179,4,0,325
2648,56,admin,2,secondary,0,95,1,0,428,2,-1,0,0,138
2649,47,blue-collar,2,primary,0,667,0,0,54,1,-1,0,0,167
2650,26,management,1,tertiary,0,2722,0,0,206,1,-1,0,0,37
2651,31,blue-collar,2,primary,0,746,1,1,25,1,-1,0,0,154
2652,59,management,2,secondary,0,0,0,1,60,1,-1,0,0,191
2653,55,technician,2,unknown,0,1192,1,0,481,1,-1,0,0,133
2654,53,blue-collar,2,secondary,0,913,1,0,730,1,-1,0,0,204
2655,57,admin,2,secondary,0,2,0,0,144,2,-1,0,0,191
2656,32,blue-collar,2,secondary,0,-205,1,0,388,1,-1,0,0,127
2657,50,admin,2,tertiary,0,0,0,0,253,2,-1,0,0,241
2658,50,technician,2,primary,0,-315,0,1,173,1,-1,0,0,189
2659,41,blue-collar,2,primary,0,6596,1,0,192,1,168,1,0,127
2660,26,admin,1,tertiary,0,689,0,0,78,1,-1,0,0,84
2661,59,unknown,2,primary,0,1247,0,0,66,8,-1,0,0,188
2662,35,blue-collar,2,secondary,0,5417,1,0,303,1,-1,0,0,126
2663,37,technician,0,secondary,0,0,1,0,283,1,-1,0,0,192
2664,45,self-employed,2,secondary,0,706,0,0,78,2,176,1,0,120
2665,37,technician,2,secondary,0,0,1,0,173,1,179,6,0,322
2666,29,services,2,primary,0,711,1,0,136,4,-1,0,0,154
2667,28,blue-collar,1,secondary,0,5149,1,0,232,3,-1,0,0,153
2668,46,management,2,tertiary,0,1038,1,1,200,3,-1,0,0,135
2669,36,technician,2,secondary,0,0,1,0,583,3,335,2,0,96
2670,34,technician,1,tertiary,1,-1,0,0,787,13,-1,0,0,239
2671,36,blue-collar,2,secondary,0,0,0,0,174,1,-1,0,0,156
2672,54,self-employed,2,secondary,0,12159,1,0,183,2,-1,0,0,150
2673,41,technician,0,secondary,0,536,1,0,76,3,-1,0,0,135
2674,38,technician,2,tertiary,0,128,0,0,183,5,-1,0,0,225
2675,37,management,2,secondary,0,121,0,1,89,2,-1,0,0,170
2676,44,services,2,secondary,0,1989,1,1,106,2,-1,0,0,110
2677,47,technician,2,primary,0,1280,0,0,51,1,-1,0,0,128
2678,34,management,2,tertiary,0,6203,0,0,34,2,-1,0,0,325
2679,42,blue-collar,2,secondary,0,1307,1,0,135,3,-1,0,0,150
2680,26,blue-collar,1,secondary,0,658,0,1,34,4,-1,0,0,204
2681,41,technician,2,secondary,0,1032,1,0,64,2,-1,0,0,233
2682,57,blue-collar,2,secondary,0,6004,1,0,157,6,-1,0,0,224
2683,31,self-employed,2,secondary,0,0,1,0,36,5,-1,0,0,126
2684,50,management,2,tertiary,0,964,1,0,323,1,-1,0,0,126
2685,29,blue-collar,2,secondary,0,1171,1,0,565,2,-1,0,0,148
2686,27,services,2,secondary,0,-1202,1,0,749,2,-1,0,0,155
2687,28,technician,1,tertiary,0,172,1,1,100,14,60,2,0,93
2688,39,services,1,secondary,0,26,1,0,166,3,-1,0,0,134
2689,35,self-employed,1,tertiary,0,935,1,0,71,1,176,2,0,324
2690,41,admin,1,unknown,0,419,1,0,442,1,370,3,0,131
2691,35,blue-collar,2,secondary,0,402,0,1,123,1,-1,0,0,168
2692,52,technician,2,secondary,0,470,0,0,60,8,-1,0,0,239
2693,45,blue-collar,2,primary,0,186,0,0,554,2,-1,0,0,171
2694,31,technician,1,tertiary,0,2744,1,0,309,2,-1,0,0,220
2695,48,blue-collar,1,primary,0,185,1,0,193,1,-1,0,0,107
2696,51,blue-collar,2,secondary,0,1329,1,1,150,2,287,2,0,107
2697,40,technician,2,secondary,0,192,0,0,266,2,-1,0,0,219
2698,30,admin,2,secondary,0,2678,1,0,23,5,-1,0,0,138
2699,50,management,2,primary,0,117,1,0,216,4,-1,0,0,133
2700,32,technician,1,secondary,0,258,0,0,114,3,-1,0,0,154
2701,59,entrepreneur,2,tertiary,0,146,1,0,97,3,365,6,0,132
2702,28,blue-collar,2,secondary,0,1296,1,1,764,5,-1,0,0,189
2703,43,unemployed,1,unknown,0,3274,1,0,680,1,95,1,0,142
2704,42,management,2,tertiary,0,-1,1,1,185,1,-1,0,0,128
2705,28,blue-collar,1,primary,0,442,0,0,157,2,-1,0,0,30
2706,37,entrepreneur,2,tertiary,0,404,1,0,55,10,-1,0,0,209
2707,36,blue-collar,2,secondary,0,153,1,0,263,1,171,2,0,128
2708,35,blue-collar,2,secondary,0,4,1,1,130,6,-1,0,0,197
2709,57,management,2,tertiary,0,412,0,0,123,1,-1,0,0,324
2710,32,blue-collar,2,secondary,0,517,1,0,528,1,-1,0,0,125
2711,38,management,1,tertiary,0,38,0,0,105,2,-1,0,0,232
2712,43,services,2,secondary,0,354,1,0,49,2,-1,0,0,35
2713,35,technician,2,secondary,0,451,1,1,247,1,-1,0,0,132
2714,32,management,1,tertiary,0,2233,0,0,85,15,-1,0,0,241
2715,51,blue-collar,2,primary,0,-1,0,0,110,8,-1,0,0,148
2716,34,blue-collar,2,secondary,0,291,1,0,111,5,-1,0,0,157
2717,37,blue-collar,2,primary,0,508,1,1,340,1,-1,0,0,135
2718,41,blue-collar,2,secondary,0,901,1,0,80,3,-1,0,0,157
2719,31,admin,1,secondary,0,430,1,0,103,2,-1,0,0,105
2720,32,management,1,tertiary,0,1493,1,0,65,11,-1,0,0,148
2721,38,management,2,tertiary,0,93,1,0,69,4,-1,0,0,238
2722,53,housemaid,0,primary,0,2253,1,0,135,1,-1,0,0,205
2723,59,management,1,tertiary,0,911,0,1,172,2,-1,0,0,156
2724,36,technician,2,secondary,0,295,0,0,129,6,-1,0,0,224
2725,45,blue-collar,2,secondary,0,1964,1,0,78,1,-1,0,0,150
2726,46,self-employed,1,secondary,0,526,0,0,326,1,96,3,0,216
2727,48,blue-collar,2,secondary,0,3,0,1,289,2,-1,0,0,231
2728,28,admin,1,secondary,0,697,1,0,404,2,-1,0,0,127
2729,31,management,1,tertiary,0,69,0,0,257,2,-1,0,0,223
2730,31,management,1,tertiary,0,623,0,0,117,1,-1,0,0,155
2731,37,blue-collar,2,secondary,0,965,1,0,119,4,-1,0,0,209
2732,36,blue-collar,2,secondary,0,1088,1,0,77,2,345,2,0,133
2733,34,blue-collar,2,secondary,0,504,1,0,260,2,-1,0,0,148
2734,22,admin,1,tertiary,0,897,1,0,98,4,89,4,0,124
2735,36,admin,1,unknown,0,-69,1,0,90,2,-1,0,0,147
2736,58,management,1,tertiary,0,342,0,1,564,2,-1,0,0,192
2737,34,blue-collar,2,primary,0,500,1,0,240,2,182,1,0,322
2738,36,technician,0,secondary,0,407,0,0,98,1,-1,0,0,325
2739,37,unemployed,2,secondary,0,2424,0,0,633,2,156,2,0,324
2740,50,blue-collar,2,primary,0,811,0,0,103,3,-1,0,0,162
2741,42,technician,1,secondary,0,417,0,0,177,1,-1,0,0,202
2742,49,blue-collar,2,secondary,0,165,0,1,682,10,-1,0,0,206
2743,46,housemaid,2,primary,0,75,0,0,302,1,-1,0,0,160
2744,40,self-employed,2,primary,0,422,1,0,187,3,-1,0,0,134
2745,52,blue-collar,2,unknown,0,826,1,0,468,2,-1,0,0,135
2746,34,technician,2,secondary,0,0,0,0,12,13,-1,0,0,240
2747,41,management,2,tertiary,0,-456,0,0,427,4,144,1,0,104
2748,51,blue-collar,2,secondary,0,22,1,0,336,2,-1,0,0,136
2749,41,management,1,tertiary,0,537,1,0,278,2,-1,0,0,29
2750,37,management,1,tertiary,0,131,0,0,293,2,-1,0,0,226
2751,34,management,2,tertiary,0,11,1,0,22,1,150,2,0,107
2752,40,services,2,secondary,0,256,1,0,95,6,-1,0,0,167
2753,38,technician,1,secondary,0,1211,1,0,498,1,358,1,0,134
2754,35,management,2,tertiary,0,2682,1,0,156,1,-1,0,0,190
2755,32,blue-collar,2,secondary,0,-249,1,1,189,3,-1,0,0,202
2756,48,blue-collar,2,secondary,0,525,1,0,325,2,-1,0,0,132
2757,35,blue-collar,2,secondary,0,667,1,0,10,5,324,27,0,134
2758,66,retired,2,primary,0,711,0,0,137,5,-1,0,0,110
2759,50,housemaid,0,primary,0,94,1,0,184,4,-1,0,0,203
2760,36,blue-collar,2,secondary,0,13,0,0,284,1,-1,0,0,154
2761,48,services,2,secondary,0,1323,1,1,99,1,-1,0,0,127
2762,45,entrepreneur,2,primary,0,2418,1,0,120,1,-1,0,0,134
2763,31,technician,1,tertiary,0,1320,0,0,377,1,-1,0,0,35
2764,35,technician,2,tertiary,0,108,1,0,65,3,-1,0,0,212
2765,43,management,2,tertiary,0,422,0,0,110,1,-1,0,0,224
2766,43,admin,0,secondary,0,587,1,0,282,1,-1,0,0,198
2767,38,technician,1,secondary,0,8381,0,0,82,1,145,1,0,105
2768,32,blue-collar,2,secondary,0,517,1,0,528,1,-1,0,0,125
2769,67,retired,2,primary,0,1430,0,0,88,3,-1,0,0,285
2770,25,technician,1,secondary,0,945,1,0,561,4,-1,0,0,205
2771,32,admin,2,tertiary,0,118,0,0,358,10,-1,0,0,149
2772,45,technician,2,secondary,0,34,0,0,96,7,-1,0,0,239
2773,25,management,2,tertiary,0,784,1,1,104,2,-1,0,0,132
2774,39,blue-collar,2,primary,0,3503,0,0,89,1,-1,0,0,156
2775,56,blue-collar,2,primary,0,2324,1,0,132,4,-1,0,0,231
2776,53,services,1,secondary,0,4778,1,0,83,1,-1,0,0,134
2777,33,technician,2,secondary,0,3000,1,1,160,1,-1,0,0,183
2778,26,self-employed,1,secondary,0,1242,1,0,205,2,253,2,0,36
2779,30,self-employed,2,tertiary,0,1050,0,0,58,2,-1,0,0,325
2780,34,management,1,tertiary,0,3282,1,0,143,4,-1,0,0,205
2781,52,technician,2,secondary,0,272,0,1,53,1,-1,0,0,198
2782,47,management,1,tertiary,0,0,0,0,136,2,-1,0,0,233
2783,31,management,2,tertiary,0,1215,0,0,80,2,-1,0,0,206
2784,31,management,1,tertiary,0,44,0,0,95,2,-1,0,0,148
2785,55,housemaid,2,primary,0,1870,0,0,152,1,-1,0,0,157
2786,33,blue-collar,2,secondary,0,355,1,0,87,3,-1,0,0,155
2787,41,admin,0,secondary,0,303,0,0,182,2,-1,0,0,177
2788,33,technician,1,tertiary,0,3255,0,0,214,4,-1,0,0,226
2789,40,admin,0,secondary,0,2679,1,1,122,1,350,1,0,128
2790,26,admin,1,secondary,0,96,0,0,696,1,27,2,0,153
2791,42,management,2,tertiary,0,157,1,1,136,1,-1,0,0,28
2792,35,management,2,tertiary,0,4286,1,0,357,1,-1,0,0,129
2793,32,management,1,tertiary,0,1625,1,0,451,6,-1,0,0,231
2794,44,entrepreneur,2,secondary,0,1442,0,0,280,2,-1,0,0,322
2795,36,management,2,tertiary,0,1,1,1,84,2,-1,0,0,103
2796,48,blue-collar,2,primary,0,1876,1,0,11,3,-1,0,0,171
2797,27,blue-collar,1,primary,0,431,1,0,286,2,-1,0,0,135
2798,24,admin,1,secondary,0,843,1,0,22,2,-1,0,0,138
2799,35,management,1,tertiary,0,3576,1,0,68,1,-1,0,0,231
2800,34,management,1,tertiary,0,-2,0,0,57,6,-1,0,0,239
2801,35,management,2,tertiary,0,1485,1,0,104,1,-1,0,0,321
2802,58,retired,2,primary,0,-257,1,1,163,2,-1,0,0,220
2803,49,unemployed,2,primary,0,50,0,0,169,2,-1,0,0,238
2804,35,admin,2,tertiary,0,429,1,0,143,2,-1,0,0,36
2805,50,entrepreneur,2,tertiary,0,5420,1,0,73,1,-1,0,0,321
2806,56,blue-collar,2,primary,0,115,0,0,111,1,-1,0,0,35
2807,39,admin,0,secondary,0,765,0,0,155,3,-1,0,0,160
2808,42,blue-collar,2,secondary,0,4900,1,0,231,1,284,2,0,131
2809,31,entrepreneur,1,secondary,0,937,1,0,51,3,-1,0,0,40
2810,31,blue-collar,1,secondary,0,573,1,0,58,1,269,2,0,36
2811,56,management,2,secondary,0,230,0,0,73,4,-1,0,0,129
2812,38,management,2,tertiary,0,1198,1,0,91,3,213,1,0,246
2813,42,management,2,tertiary,0,-1613,1,0,9,18,-1,0,0,171
2814,54,self-employed,2,tertiary,0,0,1,0,83,5,-1,0,0,232
2815,52,admin,2,secondary,0,484,1,0,128,1,-1,0,0,126
2816,39,blue-collar,2,secondary,0,1554,1,0,378,1,-1,0,0,133
2817,58,unemployed,0,secondary,0,0,0,0,598,2,-1,0,0,174
